age,A.GulfofOman,B.RedSea,C.TelAkko,D.Golhisar,E.Ledro,F.BucaDellaRenella,ag.AegeanSeaC13.neg,bg.LakeDojran,cg.LakeOhrid,dg.LakeTrifoglietti.3ptavgd,a.NeorLake.neg,b.JeitaCave.neg,c.LakeVan.neg,d.EskiAcigol.neg,e.KocainCave,f.AegeanSea.clay,g.SkalaMarionCave.neg,h.PolevaCave,i.GrottaDiErnesto.neg
-3250,-20.6514130434783,NA,488.927,2.8837,261.752534777651,3.76486842105263,-0.477777777777778,27.7257482030059,71.5289473684211,185.847408653846,-2995.42257154371,5.41540856802856,-4.49848268330733,-1.84666666666667,-4.93394188040295,0.898838244089474,6.01077474283749,-8.045,9.61166981540147
-3200,-20.1341857659831,NA,479.462,3.9437,241.554030674847,3.9425,-0.447222222222222,17.7474766770324,71.4094594594595,181.006663461538,-3960.7132764093,5.4441927806426,-5.16499841509434,-2.5185,-3.76924126209746,0.919656482063158,5.92571475390765,-7.22583333333333,9.58366869911161
-3150,-19.1691676718939,NA,461.525,4.27769957805907,257.514681818182,3.98753623188406,-0.416666666666667,20.7695501730104,70.7827027027027,178.580846798546,-4991.80624781764,5.31729571598572,-4.78755747238467,-2.11491452991453,-4.36592981780977,0.940474720036842,5.77867237047697,-6.83733333333333,9.43707890280972
-3100,-18.46123039807,NA,409.7,4.27005189873418,269.519260775862,3.87636363636364,-0.386111111111111,21.3526456766917,70.4989189189189,177.086732051519,-5240.2027569814,5.32004903431416,-5.38316666666666,-2.66405982905983,-3.79640478696803,0.961292958010526,5.90209312903808,-7.5445,9.23280356870318
-3050,-17.942533172497,NA,375.41,4.08495019762846,264.052878995434,3.84409836065574,-0.34,18.3394149253731,64.6408108108108,175.592617304493,-5011.65138443272,5.4180391198044,-5.84325223146105,-3.21320512820513,-5.14332065503034,0.960295055116667,6.02551388759919,-8.19566666666667,9.33492583375654
-3000,-17.0196501809409,NA,411.26,3.8509581027668,265.266134935305,3.97620689655172,-0.29,13.1589012854718,61.8411111111111,173.680537431942,-5260.86181818167,5.39468104023116,-6.13681535548287,-3.76235042735043,-5.79710927011209,0.944753058311111,6.09361398679253,-7.851,9.4231888484853
-2950,-16.283309178744,NA,447.74,3.61696600790514,254.332485788114,3.97277777777778,-0.24,9.59808531994982,57.8677777777778,171.308713475499,-4503.74640522825,4.96689720129171,-5.98555518234165,-4.31149572649573,-6.06747191217032,0.929211061505556,6.13296079494669,-7.811,9.44029222804043
-2900,-16.180652173913,NA,486.74,3.47963821138211,273.111582524272,4.27166666666667,-0.284285714285714,6.09341071428571,57.33,168.936889519056,-3021.64030897203,4.88663867372145,-4.95218,-4.32869565217391,-6.42921168544544,0.9136690647,6.17230760310085,-7.66683333333333,9.30670000079962
-2850,-16.2420024125452,NA,510.961212121212,3.51643588516747,304.43908813161,4.04727272727273,-0.47,5.05607827890098,58.16,172.103786544672,-3173.32342246031,4.952,-3.91874,-3.86173913043478,-5.59679081117051,0.855066657575,6.13900764280296,-7.522,9.26142166663497
-2800,-16.4108805790109,NA,476.067272727273,3.63183826589595,302.611238542891,4.12571428571429,-0.27,2.87621543323677,60.8683333333333,176.393883423036,-4660.71902554943,4.99870779575867,-5.35226773936594,-3.00323529411765,-5.73356129846351,0.825423139445455,6.08425241928348,-7.425,9.203364493955
-2750,-15.8094933655006,NA,453.6097,4.03865907514451,268.448333333333,4.365,-0.07,2.94792831930491,63.0885714285714,180.683980301399,-3814.50987522278,4.99374755386268,-5.50130390313844,-1.36352941176471,-6.54662789341433,0.839217954809091,6.02977161062071,-7.304,9.19895408066768
-2700,-15.3430434782609,NA,475.2447,3.80444605734767,267.224457627119,4.19588235294118,-0.146470588235294,2.63469128996692,60.3144117647059,183.461959981706,-3559.88099821738,4.97200142183206,-5.73541471778077,-0.366896551724138,-6.48380175301038,0.855882698366667,6.04362010127788,-7.30583333333333,9.20660291889621
